Fecha;Portafolio;ASSETCLASS;Numtit;Titulo; Nominal ; VPNOrigen ; VPNLocal 
28/02/2019;FONPET2012;BONOS INFLACIÓN;919;BDVI0219C126; 17.500.000.000 ; 18.479.475.000 ; 18.479.475.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;924;BEEP1109C10; 45.330.000.000 ; 47.169.038.100 ; 47.169.038.100 
28/02/2019;FONPET2012;D PUB INFLACIÓN;930;BEPM01109A12; 23.450.000.000 ; 25.005.673.000 ; 25.005.673.000 
28/02/2019;FONPET2012;D PUB INFLACIÓN;932;BEPM1099A15; 7.880.000.000 ; 9.044.348.800 ; 9.044.348.800 
28/02/2019;FONPET2012;BONOS INFLACIÓN;937;BGAO0199A10; 15.610.000.000 ; 16.007.898.900 ; 16.007.898.900 
28/02/2019;FONPET2012;BONOS INFLACIÓN;944;BLGC01119D10; 16.980.000.000 ; 17.790.285.600 ; 17.790.285.600 
28/02/2019;FONPET2012;BONOS INFLACIÓN;945;BLGC0219D10; 6.859.000.000 ; 7.324.177.380 ; 7.324.177.380 
28/02/2019;FONPET2012;BONOS INFLACIÓN;946;BLGC03119D12; 7.530.000.000 ; 8.074.795.500 ; 8.074.795.500 
28/02/2019;FONPET2012;BONOS INFLACIÓN;948;BPMG1099C15; 9.800.000.000 ; 11.188.856.000 ; 11.188.856.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;949;BSIS1099C20; 2.980.000.000 ; 3.510.529.400 ; 3.510.529.400 
28/02/2019;FONPET2012;BONOS INFLACIÓN;951;BCLP04129FS; 8.050.000.000 ; 8.563.912.000 ; 8.563.912.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;964;BBOC03119B10; 11.030.000.000 ; 11.904.458.400 ; 11.904.458.400 
28/02/2019;FONPET2012;BONOS INFLACIÓN;967;BBOC01129B15; 10.580.000.000 ; 11.152.060.600 ; 11.152.060.600 
28/02/2019;FONPET2012;BONOS INFLACIÓN;981;BEMG1099B12; 15.050.000.000 ; 16.456.272.000 ; 16.456.272.000 
28/02/2019;FONPET2012;D PUB INFLACIÓN;982;BEPT01109A10; 14.420.000.000 ; 15.090.097.400 ; 15.090.097.400 
28/02/2019;FONPET2012;D PUB INFLACIÓN;983;BEPT01119A12; 8.750.000.000 ; 9.529.100.000 ; 9.529.100.000 
28/02/2019;FONPET2012;D PUB INFLACIÓN;985;BISA07049A; 14.700.000.000 ; 16.009.182.000 ; 16.009.182.000 
28/02/2019;FONPET2012;D PUB INFLACIÓN;988;BTSE01119A10; 9.200.000.000 ; 9.658.344.000 ; 9.658.344.000 
28/02/2019;FONPET2012;D PUB INFLACIÓN;991;BTSE01119A15; 7.180.000.000 ; 7.781.971.200 ; 7.781.971.200 
28/02/2019;FONPET2012;BONOS INFLACIÓN;1000;BDVI01119C12; 19.775.000.000 ; 20.754.258.000 ; 20.754.258.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;1003;BDVI3129C120; 16.388.050.000 ; 17.111.582.408 ; 17.111.582.408 
28/02/2019;FONPET2012;BONOS INFLACIÓN;1008;BCOL1099A10; 8.050.000.000 ; 8.247.386.000 ; 8.247.386.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;1016;BGAN01129C7; 13.764.000.000 ; 13.972.386.960 ; 13.972.386.960 
28/02/2019;FONPET2012;BONOS INFLACIÓN;1018;BBGA01119G18; 7.000.000.000 ; 7.643.230.000 ; 7.643.230.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;1028;BDVI29C120; 12.250.000.000 ; 12.810.560.000 ; 12.810.560.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;1030;BCLP03129FS; 1.925.000.000 ; 2.019.017.000 ; 2.019.017.000 
28/02/2019;FONPET2012;BONOS FIJOS;1038;BLGC109SA10; 3.330.000.000 ; 3.668.461.200 ; 3.668.461.200 
28/02/2019;FONPET2012;BONOS INFLACIÓN;1040;BBCB3079C10; 2.800.000.000 ; 3.002.524.000 ; 3.002.524.000 
28/02/2019;FONPET2012;D PUB INFLACIÓN;1043;BEPM01109A20; 4.900.000.000 ; 5.460.560.000 ; 5.460.560.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;1048;BBCB02109D15; 3.500.000.000 ; 3.771.845.000 ; 3.771.845.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;1049;BBCB03119D12; 9.450.000.000 ; 10.072.377.000 ; 10.072.377.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;1050;BBCB03119D15; 13.830.000.000 ; 14.902.516.500 ; 14.902.516.500 
28/02/2019;FONPET2012;BONOS FIJOS;1060;BLGC210SA10; 5.780.000.000 ; 5.964.208.600 ; 5.964.208.600 
28/02/2019;FONPET2012;BONOS FIJOS;1061;BLGC0111SA10; 2.280.000.000 ; 2.437.912.800 ; 2.437.912.800 
28/02/2019;FONPET2012;BONOS INFLACIÓN;1088;LA14109B; 1.400.000.000 ; 1.096.882.500 ; 1.096.882.500 
28/02/2019;FONPET2012;BONOS INFLACIÓN;1091;BAVA01099C; 7.700.000.000 ; 2.659.207.320 ; 2.659.207.320 
28/02/2019;FONPET2012;BONOS INFLACIÓN;1103;BCCB01129C15; 18.900.000.000 ; 20.261.934.000 ; 20.261.934.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;1105;BDVI1107U10; 8.400.000 ; 8.657.796 ; 2.271.175.383 
28/02/2019;FONPET2012;D PUB INFLACIÓN;1118;BONOPENSION; 143.261.000 ; 246.984.829 ; 246.984.829 
28/02/2019;FONPET2012;D PUB INFLACIÓN;1136;BONOPENSION; 119.937.000 ; 214.043.168 ; 214.043.168 
28/02/2019;FONPET2012;D PUB INFLACIÓN;1138;BONOPENSION; 245.078.000 ; 501.939.350 ; 501.939.350 
28/02/2019;FONPET2012;D PUB INFLACIÓN;1145;BONOPENSION; 125.780.000 ; 221.489.775 ; 221.489.775 
28/02/2019;FONPET2012;D PUB INFLACIÓN;1147;BONOPENSION; 115.880.000 ; 203.252.361 ; 203.252.361 
28/02/2019;FONPET2012;D PUB INFLACIÓN;1152;BONOPENSION; 245.678.000 ; 444.465.897 ; 444.465.897 
28/02/2019;FONPET2012;D PUB INFLACIÓN;1154;BONOPENSION; 247.788.000 ; 426.579.431 ; 426.579.431 
28/02/2019;FONPET2012;D PUB INFLACIÓN;1162;BONOPENSION; 121.556.000 ; 209.759.465 ; 209.759.465 
28/02/2019;FONPET2012;BONOS INFLACIÓN;1178;BDVI3129C180; 8.750.000.000 ; 9.189.600.000 ; 9.189.600.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;1185;BBOC01129B10; 3.680.000.000 ; 3.851.083.200 ; 3.851.083.200 
28/02/2019;FONPET2012;BONOS INFLACIÓN;1188;BPIN1099A10; 1.925.000.000 ; 1.951.969.250 ; 1.951.969.250 
28/02/2019;FONPET2012;BONOS INFLACIÓN;1206;BBBO01109AS4; 1.400.000.000 ; 1.445.080.000 ; 1.445.080.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;1216;BGAA1099A15; 8.050.000.000 ; 9.020.025.000 ; 9.020.025.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;1218;BGAA1099A10; 32.725.000.000 ; 33.982.949.000 ; 33.982.949.000 
28/02/2019;FONPET2012;LIQUIDEZ;1256;COHBBVA; 1.575.227.882 ; 1.575.227.882 ; 1.575.227.882 
28/02/2019;FONPET2012;LIQUIDEZ;1258;COHCOLP; 100.268.108 ; 100.268.108 ; 100.268.108 
28/02/2019;FONPET2012;ACCIONES COLOMBIA;1259;COLCAP; 13.831.590 ; 211.443.516.330 ; 211.443.516.330 
28/02/2019;FONPET2012;LIQUIDEZ;1260;COHDAVI; 104.775.672.533 ; 104.775.672.533 ; 104.775.672.533 
28/02/2019;FONPET2012;BONOS INFLACIÓN;1267;SHOTELES9A15; 1.925.000.000 ; 1.504.934.200 ; 1.504.934.200 
28/02/2019;FONPET2012;LIQUIDEZ;1276;COHBACO; 981.171.843 ; 981.171.843 ; 981.171.843 
28/02/2019;FONPET2012;LIQUIDEZ;1305;USDCASHJPM; 71 ; 71 ; 217.661 
28/02/2019;FONPET2012;D PUB FIJA;1311;EPMM10010221; 5.424.000.000 ; 5.486.538.720 ; 5.486.538.720 
28/02/2019;FONPET2012;D PUB FIJA;1313;YUSD11210323; 1.259.000.000 ; 1.262.374.120 ; 1.262.374.120 
28/02/2019;FONPET2012;BONOS FIJOS;1315;BEMG250121; 14.723.000.000 ; 15.507.441.440 ; 15.507.441.440 
28/02/2019;FONPET2012;BONOS FIJOS;1316;STFI0110SA; 1.050.000.000 ; 118.414.968 ; 118.414.968 
28/02/2019;FONPET2012;D PUB FIJA;1351;TFIT16240724; 5.500.000.000 ; 6.826.215.000 ; 6.826.215.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;1355;BVJI01109A10; 230.000.000 ; 240.287.900 ; 240.287.900 
28/02/2019;FONPET2012;D PUB FIJA;1359;TFIT16280428; 2.000.000.000 ; 2.012.380.000 ; 2.012.380.000 
28/02/2019;FONPET2012;D PUB FIJA;1360;TFIT16280428; 1.000.000.000 ; 1.006.190.000 ; 1.006.190.000 
28/02/2019;FONPET2012;D PUB FIJA;1361;TFIT16280428; 7.000.000.000 ; 7.043.330.000 ; 7.043.330.000 
28/02/2019;FONPET2012;RV DESARROLLADOS;1362;FINDICEACC; 20.000 ; 1.420.600 ; 4.371.683.410 
28/02/2019;FONPET2012;RV DESARROLLADOS;1367;ETFSPY; 1.000 ; 278.680 ; 857.595.898 
28/02/2019;FONPET2012;D PUB FIJA;1371;TFIT16280428; 10.000.000.000 ; 10.061.900.000 ; 10.061.900.000 
28/02/2019;FONPET2012;D PUB FIJA;1374;TFIT16280428; 10.000.000.000 ; 10.061.900.000 ; 10.061.900.000 
28/02/2019;FONPET2012;RV DESARROLLADOS;1375;ETFEAFE; 150.000 ; 9.640.500 ; 29.667.192.675 
28/02/2019;FONPET2012;D PUB FIJA;1388;TFIT15260826; 2.000.000.000 ; 2.202.020.000 ; 2.202.020.000 
28/02/2019;FONPET2012;D PUB FIJA;1390;TFIT16240724; 8.000.000.000 ; 9.929.040.000 ; 9.929.040.000 
28/02/2019;FONPET2012;D PUB FIJA;1394;TFIT15260826; 8.000.000.000 ; 8.808.080.000 ; 8.808.080.000 
28/02/2019;FONPET2012;D PUB FIJA;1436;TFIT16240724; 1.000.000.000 ; 1.241.130.000 ; 1.241.130.000 
28/02/2019;FONPET2012;D PUB FIJA;1438;TFIT16280428; 7.500.000.000 ; 7.546.425.000 ; 7.546.425.000 
28/02/2019;FONPET2012;D PUB FIJA;1439;TFIT15260826; 15.000.000.000 ; 16.515.150.000 ; 16.515.150.000 
28/02/2019;FONPET2012;D PUB FIJA;1445;TFIT16280428; 2.500.000.000 ; 2.515.475.000 ; 2.515.475.000 
28/02/2019;FONPET2012;D PUB FIJA;1452;TFIT15260826; 10.000.000.000 ; 11.010.100.000 ; 11.010.100.000 
28/02/2019;FONPET2012;D PUB FIJA;1457;TFIT15260826; 500.000.000 ; 550.505.000 ; 550.505.000 
28/02/2019;FONPET2012;D PUB FIJA;1460;TFIT16240724; 1.000.000.000 ; 1.241.130.000 ; 1.241.130.000 
28/02/2019;FONPET2012;D PUB FIJA;1461;TFIT10040522; 1.000.000.000 ; 1.101.830.000 ; 1.101.830.000 
28/02/2019;FONPET2012;D PUB FIJA;1464;TFIT10040522; 9.000.000.000 ; 9.916.470.000 ; 9.916.470.000 
28/02/2019;FONPET2012;D PUB FIJA;1465;TFIT16240724; 1.500.000.000 ; 1.861.695.000 ; 1.861.695.000 
28/02/2019;FONPET2012;D PUB FIJA;1468;TFIT15260826; 2.000.000.000 ; 2.202.020.000 ; 2.202.020.000 
28/02/2019;FONPET2012;D PUB FIJA;1470;TFIT15260826; 6.000.000.000 ; 6.606.060.000 ; 6.606.060.000 
28/02/2019;FONPET2012;D PUB FIJA;1472;TFIT16240724; 1.500.000.000 ; 1.861.695.000 ; 1.861.695.000 
28/02/2019;FONPET2012;D PUB FIJA;1473;TFIT16240724; 1.000.000.000 ; 1.241.130.000 ; 1.241.130.000 
28/02/2019;FONPET2012;D PUB FIJA;1480;TFIT16240724; 3.000.000.000 ; 3.723.390.000 ; 3.723.390.000 
28/02/2019;FONPET2012;D PUB FIJA;1481;TFIT16240724; 20.000.000.000 ; 24.822.600.000 ; 24.822.600.000 
28/02/2019;FONPET2012;D PUB FIJA;1483;TFIT16240724; 20.000.000.000 ; 24.822.600.000 ; 24.822.600.000 
28/02/2019;FONPET2012;D PUB FIJA;1485;TFIT16240724; 3.000.000.000 ; 3.723.390.000 ; 3.723.390.000 
28/02/2019;FONPET2012;D PUB FIJA;1490;TFIT16280428; 10.000.000.000 ; 10.061.900.000 ; 10.061.900.000 
28/02/2019;FONPET2012;D PUB FIJA;1491;TFIT15260826; 1.000.000.000 ; 1.101.010.000 ; 1.101.010.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;1508;BCHB1129B10; 28.500.000.000 ; 29.706.975.000 ; 29.706.975.000 
28/02/2019;FONPET2012;D PUB FIJA;1574;TFIT15260826; 4.500.000.000 ; 4.954.545.000 ; 4.954.545.000 
28/02/2019;FONPET2012;D PUB FIJA;1575;TFIT15260826; 500.000.000 ; 550.505.000 ; 550.505.000 
28/02/2019;FONPET2012;D PUB FIJA;1576;TFIT15260826; 10.000.000.000 ; 11.010.100.000 ; 11.010.100.000 
28/02/2019;FONPET2012;D PUB FIJA;1577;TFIT15260826; 5.000.000.000 ; 5.505.050.000 ; 5.505.050.000 
28/02/2019;FONPET2012;D PUB FIJA;1578;TFIT15260826; 5.000.000.000 ; 5.505.050.000 ; 5.505.050.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;1582;BBSA1139AS10; 4.000.000.000 ; 4.168.800.000 ; 4.168.800.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;1618;BBGA2139180; 29.600.000.000 ; 30.338.520.000 ; 30.338.520.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;1619;BBGA2139120; 30.000.000.000 ; 30.896.700.000 ; 30.896.700.000 
28/02/2019;FONPET2012;BONOS FIJOS;1679;BTPL0113SVA7; 89.675.000.000 ; 89.780.816.500 ; 89.780.816.500 
28/02/2019;FONPET2012;D PUB FIJA;1748;TFIT15260826; 500.000.000 ; 550.505.000 ; 550.505.000 
28/02/2019;FONPET2012;D PUB FIJA;1754;TFIT10040522; 10.000.000.000 ; 11.018.300.000 ; 11.018.300.000 
28/02/2019;FONPET2012;D PUB FIJA;1756;TFIT15260826; 9.500.000.000 ; 10.459.595.000 ; 10.459.595.000 
28/02/2019;FONPET2012;D PUB FIJA;1770;TFIT16280428; 4.000.000.000 ; 4.024.760.000 ; 4.024.760.000 
28/02/2019;FONPET2012;D PUB FIJA;1771;TFIT16280428; 1.000.000.000 ; 1.006.190.000 ; 1.006.190.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;1832;BBCR1099B120; 258.000.000 ; 268.369.020 ; 268.369.020 
28/02/2019;FONPET2012;BONOS INFLACIÓN;1911;CDTIPC365; 700.000.000 ; 751.821.000 ; 751.821.000 
28/02/2019;FONPET2012;D PUB FIJA;1971;TFIT16280428; 12.000.000.000 ; 12.074.280.000 ; 12.074.280.000 
28/02/2019;FONPET2012;D PUB FIJA;1972;TFIT16280428; 5.000.000.000 ; 5.030.950.000 ; 5.030.950.000 
28/02/2019;FONPET2012;D PUB FIJA;1973;TFIT16280428; 9.500.000.000 ; 9.558.805.000 ; 9.558.805.000 
28/02/2019;FONPET2012;D PUB FIJA;1974;TFIT16280428; 5.000.000.000 ; 5.030.950.000 ; 5.030.950.000 
28/02/2019;FONPET2012;D PUB FIJA;1975;TFIT16280428; 16.500.000.000 ; 16.602.135.000 ; 16.602.135.000 
28/02/2019;FONPET2012;D PUB FIJA;1976;TFIT16280428; 2.000.000.000 ; 2.012.380.000 ; 2.012.380.000 
28/02/2019;FONPET2012;D PUB FIJA;1982;TFIT16240724; 6.000.000.000 ; 7.446.780.000 ; 7.446.780.000 
28/02/2019;FONPET2012;D PUB FIJA;1983;TFIT16280428; 20.000.000.000 ; 20.123.800.000 ; 20.123.800.000 
28/02/2019;FONPET2012;D PUB FIJA;1984;TFIT16280428; 10.000.000.000 ; 10.061.900.000 ; 10.061.900.000 
28/02/2019;FONPET2012;D PUB FIJA;1989;TFIT16280428; 5.000.000.000 ; 5.030.950.000 ; 5.030.950.000 
28/02/2019;FONPET2012;D PUB FIJA;1990;TFIT16280428; 500.000.000 ; 503.095.000 ; 503.095.000 
28/02/2019;FONPET2012;D PUB FIJA;1991;TFIT16280428; 5.000.000.000 ; 5.030.950.000 ; 5.030.950.000 
28/02/2019;FONPET2012;D PUB INFLACIÓN;1993;BISA01139VC9; 8.436.000.000 ; 8.509.477.560 ; 8.509.477.560 
28/02/2019;FONPET2012;D PUB FIJA;2002;TFIT16240724; 4.500.000.000 ; 5.585.085.000 ; 5.585.085.000 
28/02/2019;FONPET2012;D PUB FIJA;2003;TFIT16240724; 500.000.000 ; 620.565.000 ; 620.565.000 
28/02/2019;FONPET2012;D PUB FIJA;2004;TFIT16240724; 500.000.000 ; 620.565.000 ; 620.565.000 
28/02/2019;FONPET2012;D PUB FIJA;2005;TFIT16240724; 500.000.000 ; 620.565.000 ; 620.565.000 
28/02/2019;FONPET2012;D PUB FIJA;2006;TFIT16240724; 3.500.000.000 ; 4.343.955.000 ; 4.343.955.000 
28/02/2019;FONPET2012;D PUB FIJA;2007;TFIT16240724; 1.000.000.000 ; 1.241.130.000 ; 1.241.130.000 
28/02/2019;FONPET2012;D PUB FIJA;2009;TFIT16240724; 500.000.000 ; 620.565.000 ; 620.565.000 
28/02/2019;FONPET2012;D PUB FIJA;2012;TFIT16240724; 10.000.000.000 ; 12.411.300.000 ; 12.411.300.000 
28/02/2019;FONPET2012;D PUB FIJA;2016;TFIT16240724; 2.000.000.000 ; 2.482.260.000 ; 2.482.260.000 
28/02/2019;FONPET2012;D PUB FIJA;2017;TFIT16240724; 500.000.000 ; 620.565.000 ; 620.565.000 
28/02/2019;FONPET2012;D PUB FIJA;2018;TFIT16240724; 3.500.000.000 ; 4.343.955.000 ; 4.343.955.000 
28/02/2019;FONPET2012;D PUB FIJA;2019;TFIT16240724; 1.000.000.000 ; 1.241.130.000 ; 1.241.130.000 
28/02/2019;FONPET2012;D PUB FIJA;2020;TFIT16240724; 500.000.000 ; 620.565.000 ; 620.565.000 
28/02/2019;FONPET2012;D PUB FIJA;2022;TFIT16240724; 1.000.000.000 ; 1.241.130.000 ; 1.241.130.000 
28/02/2019;FONPET2012;D PUB FIJA;2023;TFIT16240724; 500.000.000 ; 620.565.000 ; 620.565.000 
28/02/2019;FONPET2012;D PUB FIJA;2024;TFIT16240724; 1.000.000.000 ; 1.241.130.000 ; 1.241.130.000 
28/02/2019;FONPET2012;D PUB FIJA;2025;TFIT16280428; 5.000.000.000 ; 5.030.950.000 ; 5.030.950.000 
28/02/2019;FONPET2012;D PUB FIJA;2026;TFIT16240724; 10.000.000.000 ; 12.411.300.000 ; 12.411.300.000 
28/02/2019;FONPET2012;D PUB FIJA;2027;TFIT16240724; 500.000.000 ; 620.565.000 ; 620.565.000 
28/02/2019;FONPET2012;D PUB FIJA;2028;TFIT16240724; 9.000.000.000 ; 11.170.170.000 ; 11.170.170.000 
28/02/2019;FONPET2012;D PUB FIJA;2029;TFIT16240724; 500.000.000 ; 620.565.000 ; 620.565.000 
28/02/2019;FONPET2012;D PUB FIJA;2030;TFIT16240724; 500.000.000 ; 620.565.000 ; 620.565.000 
28/02/2019;FONPET2012;D PUB FIJA;2031;TFIT16240724; 500.000.000 ; 620.565.000 ; 620.565.000 
28/02/2019;FONPET2012;D PUB FIJA;2032;TFIT16240724; 1.000.000.000 ; 1.241.130.000 ; 1.241.130.000 
28/02/2019;FONPET2012;D PUB FIJA;2033;TFIT16240724; 500.000.000 ; 620.565.000 ; 620.565.000 
28/02/2019;FONPET2012;D PUB FIJA;2034;TFIT16240724; 5.500.000.000 ; 6.826.215.000 ; 6.826.215.000 
28/02/2019;FONPET2012;D PUB FIJA;2035;TFIT16240724; 500.000.000 ; 620.565.000 ; 620.565.000 
28/02/2019;FONPET2012;D PUB FIJA;2036;TFIT16240724; 1.500.000.000 ; 1.861.695.000 ; 1.861.695.000 
28/02/2019;FONPET2012;D PUB FIJA;2037;TFIT16240724; 1.000.000.000 ; 1.241.130.000 ; 1.241.130.000 
28/02/2019;FONPET2012;D PUB FIJA;2038;TFIT16240724; 1.000.000.000 ; 1.241.130.000 ; 1.241.130.000 
28/02/2019;FONPET2012;D PUB FIJA;2039;TFIT16240724; 8.500.000.000 ; 10.549.605.000 ; 10.549.605.000 
28/02/2019;FONPET2012;D PUB FIJA;2047;TFIT16240724; 19.500.000.000 ; 24.202.035.000 ; 24.202.035.000 
28/02/2019;FONPET2012;D PUB FIJA;2048;TFIT16240724; 500.000.000 ; 620.565.000 ; 620.565.000 
28/02/2019;FONPET2012;D PUB INFLACIÓN;2106;BISA07049A; 5.000.000.000 ; 5.445.300.000 ; 5.445.300.000 
28/02/2019;FONPET2012;D PUB FIJA;2120;TFIT10040522; 5.500.000.000 ; 6.060.065.000 ; 6.060.065.000 
28/02/2019;FONPET2012;D PUB FIJA;2121;TFIT16280428; 500.000.000 ; 503.095.000 ; 503.095.000 
28/02/2019;FONPET2012;D PUB FIJA;2122;TFIT16280428; 5.000.000.000 ; 5.030.950.000 ; 5.030.950.000 
28/02/2019;FONPET2012;D PUB FIJA;2125;TFIT16280428; 5.000.000.000 ; 5.030.950.000 ; 5.030.950.000 
28/02/2019;FONPET2012;D PUB FIJA;2127;TFIT10040522; 500.000.000 ; 550.915.000 ; 550.915.000 
28/02/2019;FONPET2012;D PUB FIJA;2128;TFIT16280428; 4.500.000.000 ; 4.527.855.000 ; 4.527.855.000 
28/02/2019;FONPET2012;D PUB FIJA;2129;TFIT10040522; 2.000.000.000 ; 2.203.660.000 ; 2.203.660.000 
28/02/2019;FONPET2012;D PUB FIJA;2130;TFIT10040522; 2.000.000.000 ; 2.203.660.000 ; 2.203.660.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;2138;BDVI1139C12; 7.500.000.000 ; 7.635.075.000 ; 7.635.075.000 
28/02/2019;FONPET2012;D PUB INFLACIÓN;2139;BISA07049A; 5.500.000.000 ; 5.989.830.000 ; 5.989.830.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;2151;BDVI3129C120; 2.000.000.000 ; 2.088.300.000 ; 2.088.300.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;2152;CDTIPC; 2.000.000.000 ; 2.084.480.000 ; 2.084.480.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;2153;BDVI1139C12; 15.000.000.000 ; 15.270.150.000 ; 15.270.150.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;2175;BDVI01119C12; 5.000.000.000 ; 5.247.600.000 ; 5.247.600.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;2179;BDVI1139C12; 4.000.000.000 ; 4.072.040.000 ; 4.072.040.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;2183;BDVI01119C12; 5.500.000.000 ; 5.772.360.000 ; 5.772.360.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;2184;CDTIPC; 3.500.000.000 ; 3.645.530.000 ; 3.645.530.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;2185;BBCB03119D12; 2.500.000.000 ; 2.664.650.000 ; 2.664.650.000 
28/02/2019;FONPET2012;CORPORATIVOS EXTERIOR;2231;BBCOL21USD; 3.000.000 ; 3.185.940 ; 9.804.252.459 
28/02/2019;FONPET2012;BONOS INFLACIÓN;2245;CDTIPC; 5.000.000.000 ; 5.270.350.000 ; 5.270.350.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;2246;CDTIPC; 5.000.000.000 ; 5.276.250.000 ; 5.276.250.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;2265;BCLP04129FS; 3.000.000.000 ; 3.191.520.000 ; 3.191.520.000 
28/02/2019;FONPET2012;CORPORATIVOS EXTERIOR;2266;BBCOL21USD; 2.000.000 ; 2.123.960 ; 6.536.168.306 
28/02/2019;FONPET2012;BONOS INFLACIÓN;2267;BCLP03129FS; 10.000.000.000 ; 10.488.400.000 ; 10.488.400.000 
28/02/2019;FONPET2012;CORPORATIVOS EXTERIOR;2290;BBCOL21USD; 3.000.000 ; 3.185.940 ; 9.804.252.459 
28/02/2019;FONPET2012;CORPORATIVOS EXTERIOR;2291;BBCOL21USD; 1.500.000 ; 1.592.970 ; 4.902.126.230 
28/02/2019;FONPET2012;BONOS FIJOS;2295;BEMG250121; 20.000.000.000 ; 21.065.600.000 ; 21.065.600.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;2312;BLGC03119D12; 5.000.000.000 ; 5.361.750.000 ; 5.361.750.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;2359;CDTIPC; 3.000.000.000 ; 3.156.840.000 ; 3.156.840.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;2367;CDTIPC366; 3.000.000.000 ; 3.139.590.000 ; 3.139.590.000 
28/02/2019;FONPET2012;D PUB FIJA;2369;TFIT16240724; 4.500.000.000 ; 5.585.085.000 ; 5.585.085.000 
28/02/2019;FONPET2012;D PUB FIJA;2370;TFIT16240724; 1.030.000.000 ; 1.278.363.900 ; 1.278.363.900 
28/02/2019;FONPET2012;BONOS INFLACIÓN;2381;BBCX09129B12; 4.000.000.000 ; 4.228.320.000 ; 4.228.320.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;2384;BBCB03119D12; 5.000.000.000 ; 5.329.300.000 ; 5.329.300.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;2390;BBCB03119D12; 5.000.000.000 ; 5.329.300.000 ; 5.329.300.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;2395;BCLP02119FS; 3.500.000.000 ; 3.799.950.000 ; 3.799.950.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;2428;BCLP04129FS; 2.000.000.000 ; 2.127.680.000 ; 2.127.680.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;2475;BCLP04129FS; 5.000.000.000 ; 5.319.200.000 ; 5.319.200.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;2476;BCLP03129FS; 5.000.000.000 ; 5.244.200.000 ; 5.244.200.000 
28/02/2019;FONPET2012;BONOS FIJOS;2561;BEMG250121; 7.500.000.000 ; 7.899.600.000 ; 7.899.600.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;2563;CDTIPC366; 3.000.000.000 ; 3.139.590.000 ; 3.139.590.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;2573;BCLP03129FS; 9.000.000.000 ; 9.439.560.000 ; 9.439.560.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;2576;BCHB01139B12; 14.000.000.000 ; 15.785.980.000 ; 15.785.980.000 
28/02/2019;FONPET2012;BONOS INFLACIÓN;2610;BCHB01139B12; 14.000.000.000 ; 15.785.980.000 ; 15.785.980.000 
28/02/2019;FONPET2012;CORPORATIVOS EXTERIOR;2641;GSURA21USD; 1.000.000 ; 1.058.350 ; 3.256.913.373 
28/02/2019;FONPET2012;BONOS FIJOS;2676;TIPN7A23; 5.000.000.000 ; 295.393.943 ; 295.393.943 
28/02/2019;FONPET2012;BONOS FIJOS;2677;TIPN7A23; 88.006.510.775 ; 5.199.318.040 ; 5.199.318.040 
28/02/2019;FONPET2012;BONOS INFLACIÓN;2732;CDTIPC; 5.000.000.000 ; 5.111.250.000 ; 5.111.250.000 
